store_group,article_id,valid_from,valid_to
SG_METRO_16,ART00021,2026-03-30,2099-12-31
SG_METRO_08,ART00021,2023-12-13,2099-12-31
SG_HWY_14,ART00021,2026-03-19,2099-12-31
SG_REGIONAL_25,ART00021,2023-04-16,2099-12-31
SG_METRO_24,ART00021,2024-08-20,2099-12-31
SG_CBD_19,ART00021,2023-02-25,2099-12-31
SG_CBD_27,ART00021,2024-08-10,2099-12-31
SG_CBD_07,ART00021,2025-09-19,2099-12-31
SG_METRO_36,ART00021,2023-06-18,2099-12-31
SG_HWY_10,ART00021,2023-09-17,2099-12-31
SG_REGIONAL_29,ART00021,2025-11-01,2099-12-31
SG_REGIONAL_13,ART00021,2023-06-07,2099-12-31
SG_METRO_12,ART00021,2024-07-23,2099-12-31
SG_REGIONAL_01,ART00021,2024-05-31,2099-12-31
SG_REGIONAL_21,ART00021,2023-09-29,2099-12-31
SG_CBD_35,ART00021,2024-07-29,2099-12-31
SG_METRO_20,ART00021,2024-07-17,2099-12-31
SG_METRO_00,ART00021,2024-06-10,2099-12-31
SG_REGIONAL_37,ART00021,2023-01-30,2099-12-31
SG_REGIONAL_05,ART00021,2023-08-17,2099-12-31
SG_CBD_11,ART00022,2023-04-22,2099-12-31
SG_REGIONAL_37,ART00022,2024-06-25,2099-12-31
SG_REGIONAL_09,ART00022,2023-08-26,2099-12-31
SG_METRO_28,ART00022,2023-04-18,2099-12-31
SG_CBD_23,ART00022,2023-12-10,2099-12-31
SG_CBD_39,ART00022,2025-08-08,2099-12-31
SG_METRO_16,ART00022,2025-03-27,2099-12-31
SG_CBD_15,ART00022,2025-09-02,2099-12-31
SG_CBD_31,ART00022,2024-09-09,2099-12-31
SG_REGIONAL_05,ART00022,2025-09-02,2099-12-31
SG_REGIONAL_25,ART00022,2025-12-26,2099-12-31
SG_REGIONAL_33,ART00022,2024-04-23,2099-12-31
SG_CBD_27,ART00022,2025-02-16,2099-12-31
SG_REGIONAL_01,ART00022,2025-03-09,2099-12-31
SG_HWY_10,ART00022,2025-08-29,2099-12-31
SG_HWY_02,ART00022,2024-06-21,2099-12-31
SG_METRO_04,ART00022,2023-10-25,2099-12-31
SG_CBD_19,ART00022,2025-12-22,2099-12-31
SG_CBD_35,ART00022,2025-06-09,2099-12-31
SG_METRO_32,ART00022,2023-01-25,2099-12-31
SG_REGIONAL_13,ART00022,2024-08-14,2099-12-31
SG_METRO_12,ART00022,2025-07-08,2099-12-31
SG_CBD_07,ART00022,2025-02-21,2099-12-31
SG_HWY_14,ART00022,2024-10-08,2099-12-31
SG_HWY_30,ART00022,2025-12-21,2099-12-31
SG_CBD_03,ART00022,2023-03-26,2099-12-31
SG_HWY_38,ART00022,2023-07-19,2099-12-31
SG_HWY_34,ART00022,2025-12-24,2099-12-31
SG_METRO_20,ART00022,2024-12-25,2099-12-31
SG_CBD_27,ART00023,2023-04-27,2099-12-31
SG_REGIONAL_17,ART00023,2026-05-01,2099-12-31
SG_REGIONAL_21,ART00023,2024-03-20,2099-12-31
SG_HWY_38,ART00023,2023-09-07,2099-12-31
SG_METRO_36,ART00023,2023-09-03,2099-12-31
SG_HWY_06,ART00023,2023-06-26,2099-12-31
SG_METRO_16,ART00023,2023-09-24,2099-12-31
SG_REGIONAL_25,ART00023,2025-02-08,2099-12-31
SG_REGIONAL_29,ART00023,2026-03-05,2099-12-31
SG_METRO_24,ART00023,2024-01-14,2099-12-31
SG_REGIONAL_37,ART00023,2023-08-16,2099-12-31
SG_CBD_23,ART00023,2024-01-13,2099-12-31
SG_CBD_07,ART00023,2024-06-02,2099-12-31
SG_METRO_28,ART00023,2024-08-26,2099-12-31
SG_CBD_31,ART00023,2025-08-14,2099-12-31
SG_HWY_18,ART00023,2023-06-05,2099-12-31
SG_HWY_34,ART00023,2025-07-17,2099-12-31
SG_REGIONAL_33,ART00023,2024-07-20,2099-12-31
SG_HWY_10,ART00023,2025-05-24,2099-12-31
SG_REGIONAL_05,ART00023,2024-10-24,2099-12-31
SG_METRO_32,ART00023,2024-06-11,2099-12-31
SG_CBD_35,ART00023,2023-11-28,2099-12-31
SG_METRO_00,ART00023,2023-06-01,2099-12-31
SG_HWY_30,ART00023,2024-07-21,2099-12-31
SG_HWY_02,ART00023,2023-05-08,2099-12-31
SG_HWY_22,ART00023,2025-02-22,2099-12-31
SG_HWY_26,ART00023,2025-03-06,2099-12-31
SG_REGIONAL_01,ART00023,2024-11-12,2099-12-31
SG_METRO_08,ART00023,2023-05-04,2099-12-31
SG_METRO_12,ART00023,2024-06-12,2099-12-31
SG_CBD_39,ART00023,2024-06-26,2099-12-31
SG_METRO_20,ART00023,2023-12-31,2099-12-31
SG_CBD_03,ART00023,2025-06-21,2099-12-31
SG_CBD_11,ART00023,2023-05-23,2099-12-31
SG_CBD_15,ART00023,2025-10-04,2099-12-31
SG_REGIONAL_13,ART00023,2024-02-15,2099-12-31
SG_CBD_19,ART00023,2025-03-15,2099-12-31
SG_HWY_14,ART00023,2024-01-01,2099-12-31
SG_METRO_04,ART00023,2025-10-04,2099-12-31
SG_REGIONAL_09,ART00023,2023-08-11,2099-12-31
SG_HWY_34,ART00024,2025-07-02,2099-12-31
SG_CBD_27,ART00024,2023-02-08,2099-12-31
SG_REGIONAL_13,ART00024,2025-10-16,2099-12-31
SG_HWY_06,ART00024,2023-11-01,2099-12-31
SG_METRO_28,ART00024,2023-01-02,2099-12-31
SG_METRO_16,ART00024,2023-03-19,2099-12-31
SG_METRO_36,ART00024,2025-03-10,2099-12-31
SG_HWY_02,ART00024,2024-06-29,2099-12-31
SG_METRO_04,ART00024,2023-11-07,2099-12-31
SG_METRO_32,ART00024,2024-11-06,2099-12-31
SG_HWY_18,ART00024,2025-03-12,2099-12-31
SG_CBD_23,ART00024,2026-03-22,2099-12-31
SG_METRO_08,ART00024,2023-01-08,2099-12-31
SG_METRO_24,ART00024,2025-11-21,2099-12-31
SG_CBD_31,ART00025,2026-02-09,2099-12-31
SG_HWY_30,ART00025,2023-03-22,2099-12-31
SG_CBD_27,ART00025,2025-02-25,2099-12-31
SG_REGIONAL_25,ART00025,2024-01-27,2099-12-31
SG_METRO_04,ART00025,2024-09-04,2099-12-31
SG_HWY_34,ART00025,2025-03-09,2099-12-31
SG_HWY_14,ART00025,2023-08-07,2099-12-31
SG_METRO_00,ART00025,2025-01-05,2099-12-31
SG_METRO_24,ART00025,2025-09-23,2099-12-31
SG_HWY_38,ART00025,2023-06-23,2099-12-31
SG_HWY_22,ART00025,2025-06-15,2099-12-31
SG_HWY_26,ART00025,2024-01-24,2099-12-31
SG_CBD_39,ART00025,2023-10-14,2099-12-31
SG_CBD_15,ART00025,2023-03-15,2099-12-31
SG_CBD_03,ART00025,2024-01-31,2099-12-31
SG_HWY_18,ART00025,2023-02-21,2099-12-31
SG_REGIONAL_17,ART00025,2026-04-29,2099-12-31
SG_CBD_11,ART00025,2024-05-03,2099-12-31
SG_HWY_10,ART00025,2025-09-28,2099-12-31
SG_REGIONAL_09,ART00025,2025-03-07,2099-12-31
SG_METRO_12,ART00025,2023-05-10,2099-12-31
SG_REGIONAL_01,ART00025,2026-01-12,2099-12-31
SG_HWY_02,ART00025,2024-09-22,2099-12-31
SG_REGIONAL_29,ART00025,2025-10-20,2099-12-31
SG_REGIONAL_21,ART00025,2025-12-29,2099-12-31
SG_REGIONAL_37,ART00025,2025-07-09,2099-12-31
SG_REGIONAL_13,ART00025,2023-02-03,2099-12-31
SG_CBD_07,ART00025,2023-03-17,2099-12-31
SG_CBD_35,ART00025,2024-11-25,2099-12-31
SG_METRO_28,ART00025,2023-04-25,2099-12-31
SG_METRO_36,ART00025,2024-11-22,2099-12-31
SG_CBD_23,ART00025,2023-03-29,2099-12-31
SG_CBD_07,ART00026,2023-04-13,2099-12-31
SG_REGIONAL_13,ART00026,2024-09-21,2099-12-31
SG_REGIONAL_33,ART00026,2023-07-19,2099-12-31
SG_REGIONAL_29,ART00026,2025-07-23,2099-12-31
SG_HWY_34,ART00026,2023-12-16,2099-12-31
SG_REGIONAL_09,ART00026,2026-04-25,2099-12-31
SG_HWY_14,ART00026,2023-05-11,2099-12-31
SG_METRO_04,ART00026,2023-08-06,2099-12-31
SG_HWY_02,ART00026,2023-08-22,2099-12-31
SG_CBD_23,ART00026,2025-10-15,2099-12-31
SG_METRO_32,ART00026,2024-03-27,2099-12-31
SG_CBD_15,ART00026,2023-05-10,2099-12-31
SG_METRO_20,ART00026,2024-02-20,2099-12-31
SG_METRO_00,ART00026,2025-05-22,2099-12-31
SG_METRO_28,ART00026,2024-11-21,2099-12-31
SG_CBD_19,ART00026,2025-04-03,2099-12-31
SG_REGIONAL_01,ART00026,2024-10-26,2099-12-31
SG_CBD_39,ART00026,2023-09-05,2099-12-31
SG_CBD_27,ART00026,2026-03-25,2099-12-31
SG_METRO_36,ART00026,2026-01-22,2099-12-31
SG_HWY_26,ART00026,2023-10-09,2099-12-31
SG_REGIONAL_05,ART00026,2024-10-20,2099-12-31
SG_REGIONAL_13,ART00027,2023-09-17,2099-12-31
SG_HWY_02,ART00027,2024-02-27,2099-12-31
SG_REGIONAL_37,ART00027,2023-10-21,2099-12-31
SG_CBD_11,ART00027,2024-07-08,2099-12-31
SG_REGIONAL_21,ART00027,2025-12-07,2099-12-31
SG_METRO_04,ART00027,2025-07-11,2099-12-31
SG_CBD_07,ART00027,2025-04-23,2099-12-31
SG_REGIONAL_17,ART00027,2024-05-04,2099-12-31
SG_REGIONAL_09,ART00027,2023-12-24,2099-12-31
SG_METRO_24,ART00027,2023-03-19,2099-12-31
SG_CBD_39,ART00027,2024-01-04,2099-12-31
SG_REGIONAL_05,ART00027,2025-10-20,2099-12-31
SG_HWY_22,ART00027,2023-06-30,2099-12-31
SG_METRO_36,ART00027,2024-09-08,2099-12-31
SG_METRO_32,ART00027,2024-12-13,2099-12-31
SG_METRO_28,ART00027,2025-05-07,2099-12-31
SG_HWY_14,ART00027,2023-01-10,2099-12-31
SG_REGIONAL_33,ART00027,2026-02-16,2099-12-31
SG_HWY_18,ART00027,2024-04-27,2099-12-31
SG_REGIONAL_01,ART00027,2024-01-29,2099-12-31
SG_HWY_34,ART00027,2023-08-29,2099-12-31
SG_CBD_03,ART00027,2025-12-21,2099-12-31
SG_METRO_12,ART00027,2023-07-15,2099-12-31
SG_HWY_30,ART00027,2025-01-11,2099-12-31
SG_METRO_00,ART00027,2026-01-10,2099-12-31
SG_CBD_23,ART00027,2025-11-05,2099-12-31
SG_CBD_27,ART00027,2024-03-25,2099-12-31
SG_METRO_20,ART00027,2025-08-08,2099-12-31
SG_CBD_15,ART00027,2024-03-02,2099-12-31
SG_HWY_26,ART00027,2024-07-20,2099-12-31
SG_HWY_38,ART00027,2023-04-19,2099-12-31
SG_REGIONAL_25,ART00027,2024-02-01,2099-12-31
SG_CBD_19,ART00027,2023-08-19,2099-12-31
SG_CBD_35,ART00027,2023-11-02,2099-12-31
SG_METRO_16,ART00027,2025-08-29,2099-12-31
SG_HWY_06,ART00027,2025-10-15,2099-12-31
SG_HWY_10,ART00028,2023-08-02,2099-12-31
SG_HWY_02,ART00028,2023-04-18,2099-12-31
SG_CBD_03,ART00028,2026-01-05,2099-12-31
SG_CBD_23,ART00028,2023-12-27,2099-12-31
SG_HWY_18,ART00028,2023-11-20,2099-12-31
SG_REGIONAL_13,ART00028,2023-03-01,2099-12-31
SG_CBD_27,ART00028,2025-09-20,2099-12-31
SG_METRO_16,ART00028,2025-11-20,2099-12-31
SG_REGIONAL_21,ART00028,2023-08-26,2099-12-31
SG_CBD_19,ART00028,2023-05-26,2099-12-31
SG_REGIONAL_25,ART00028,2024-04-26,2099-12-31
SG_METRO_28,ART00028,2025-06-29,2099-12-31
SG_METRO_24,ART00028,2026-04-28,2099-12-31
SG_HWY_14,ART00028,2026-04-02,2099-12-31
SG_REGIONAL_01,ART00028,2024-10-29,2099-12-31
SG_METRO_12,ART00029,2025-03-04,2099-12-31
SG_METRO_20,ART00029,2025-02-03,2099-12-31
SG_HWY_14,ART00029,2023-10-07,2099-12-31
SG_CBD_07,ART00029,2025-07-26,2099-12-31
SG_HWY_38,ART00029,2024-02-02,2099-12-31
SG_REGIONAL_37,ART00029,2025-01-04,2099-12-31
SG_HWY_06,ART00029,2024-07-06,2099-12-31
SG_CBD_15,ART00029,2024-02-19,2099-12-31
SG_HWY_26,ART00029,2024-11-18,2099-12-31
SG_CBD_27,ART00029,2023-09-18,2099-12-31
SG_REGIONAL_33,ART00029,2023-03-07,2099-12-31
SG_CBD_39,ART00029,2026-03-10,2099-12-31
SG_METRO_36,ART00029,2023-05-03,2099-12-31
SG_HWY_02,ART00029,2024-07-28,2099-12-31
SG_METRO_32,ART00029,2023-10-07,2099-12-31
SG_HWY_18,ART00029,2023-08-16,2099-12-31
SG_REGIONAL_25,ART00029,2025-08-11,2099-12-31
SG_REGIONAL_01,ART00029,2025-07-28,2099-12-31
SG_REGIONAL_13,ART00029,2025-05-06,2099-12-31
SG_METRO_04,ART00029,2023-12-17,2099-12-31
SG_REGIONAL_29,ART00029,2024-12-04,2099-12-31
SG_HWY_34,ART00029,2024-03-26,2099-12-31
SG_REGIONAL_05,ART00029,2024-08-27,2099-12-31
SG_HWY_10,ART00030,2025-10-29,2099-12-31
SG_CBD_39,ART00030,2023-03-10,2099-12-31
SG_METRO_36,ART00030,2025-05-21,2099-12-31
SG_CBD_35,ART00030,2025-12-23,2099-12-31
SG_HWY_14,ART00030,2025-03-18,2099-12-31
SG_REGIONAL_05,ART00030,2025-09-08,2099-12-31
SG_HWY_26,ART00030,2023-07-20,2099-12-31
SG_CBD_31,ART00030,2025-07-15,2099-12-31
SG_REGIONAL_13,ART00030,2025-10-11,2099-12-31
SG_HWY_18,ART00030,2024-05-07,2099-12-31
SG_CBD_15,ART00030,2023-06-20,2099-12-31
SG_REGIONAL_33,ART00030,2026-02-17,2099-12-31
SG_REGIONAL_37,ART00030,2023-01-26,2099-12-31
SG_METRO_08,ART00030,2025-04-12,2099-12-31
SG_METRO_00,ART00030,2024-03-22,2099-12-31
SG_CBD_23,ART00030,2023-09-29,2099-12-31
SG_METRO_32,ART00030,2025-01-04,2099-12-31
SG_CBD_07,ART00030,2024-08-28,2099-12-31
SG_HWY_22,ART00030,2024-05-04,2099-12-31
SG_HWY_38,ART00030,2023-07-05,2099-12-31
SG_METRO_24,ART00030,2023-02-02,2099-12-31
SG_HWY_30,ART00030,2025-09-09,2099-12-31
SG_REGIONAL_21,ART00030,2024-09-16,2099-12-31
SG_METRO_04,ART00030,2023-11-28,2099-12-31
SG_REGIONAL_25,ART00030,2025-07-29,2099-12-31
SG_HWY_06,ART00030,2026-03-14,2099-12-31
SG_REGIONAL_29,ART00030,2026-04-10,2099-12-31
SG_CBD_19,ART00030,2023-02-19,2099-12-31
SG_REGIONAL_17,ART00030,2025-07-20,2099-12-31
SG_METRO_08,ART00031,2025-01-15,2099-12-31
SG_REGIONAL_25,ART00031,2023-04-16,2099-12-31
SG_CBD_11,ART00031,2023-08-16,2099-12-31
SG_CBD_23,ART00031,2025-02-23,2099-12-31
SG_REGIONAL_29,ART00031,2025-01-18,2099-12-31
SG_METRO_00,ART00031,2025-08-11,2099-12-31
SG_METRO_04,ART00031,2023-03-25,2099-12-31
SG_METRO_24,ART00031,2025-01-18,2099-12-31
SG_REGIONAL_21,ART00031,2025-01-20,2099-12-31
SG_METRO_16,ART00031,2023-12-25,2099-12-31
SG_REGIONAL_01,ART00031,2026-02-18,2099-12-31
SG_REGIONAL_09,ART00031,2023-05-18,2099-12-31
SG_REGIONAL_13,ART00031,2026-02-22,2099-12-31
SG_METRO_32,ART00031,2024-02-24,2099-12-31
SG_CBD_39,ART00031,2023-10-11,2099-12-31
SG_HWY_22,ART00031,2024-11-16,2099-12-31
SG_CBD_19,ART00031,2024-05-03,2099-12-31
SG_REGIONAL_17,ART00031,2026-01-10,2099-12-31
SG_HWY_18,ART00031,2023-08-21,2099-12-31
SG_HWY_06,ART00031,2025-09-06,2099-12-31
SG_HWY_02,ART00031,2026-04-03,2099-12-31
SG_HWY_10,ART00031,2024-03-05,2099-12-31
SG_CBD_35,ART00031,2024-04-06,2099-12-31
SG_HWY_30,ART00031,2024-10-18,2099-12-31
SG_REGIONAL_17,ART00032,2025-01-23,2099-12-31
SG_METRO_32,ART00032,2023-05-15,2099-12-31
SG_CBD_27,ART00032,2024-01-21,2099-12-31
SG_CBD_39,ART00032,2025-07-26,2099-12-31
SG_CBD_03,ART00032,2023-06-28,2099-12-31
SG_METRO_04,ART00032,2023-06-14,2099-12-31
SG_CBD_23,ART00032,2025-03-11,2099-12-31
SG_HWY_22,ART00032,2024-01-02,2099-12-31
SG_METRO_28,ART00032,2024-08-13,2099-12-31
SG_CBD_15,ART00032,2023-06-07,2099-12-31
SG_METRO_16,ART00032,2023-08-12,2099-12-31
SG_REGIONAL_29,ART00032,2023-12-04,2099-12-31
SG_HWY_26,ART00032,2024-07-19,2099-12-31
SG_CBD_35,ART00032,2023-08-18,2099-12-31
SG_HWY_30,ART00032,2023-10-31,2099-12-31
SG_HWY_38,ART00032,2025-10-13,2099-12-31
SG_METRO_36,ART00032,2023-11-05,2099-12-31
SG_REGIONAL_21,ART00032,2024-02-23,2099-12-31
SG_REGIONAL_33,ART00032,2025-12-02,2099-12-31
SG_REGIONAL_09,ART00032,2023-02-16,2099-12-31
SG_HWY_14,ART00032,2024-08-23,2099-12-31
SG_HWY_34,ART00034,2026-01-28,2099-12-31
SG_METRO_08,ART00034,2025-06-30,2099-12-31
SG_HWY_30,ART00034,2025-07-26,2099-12-31
SG_HWY_22,ART00034,2024-09-14,2099-12-31
SG_HWY_26,ART00034,2026-03-07,2099-12-31
SG_METRO_28,ART00034,2023-09-28,2099-12-31
SG_REGIONAL_01,ART00034,2024-09-19,2099-12-31
SG_HWY_18,ART00034,2023-12-18,2099-12-31
SG_METRO_12,ART00034,2024-06-16,2099-12-31
SG_HWY_02,ART00034,2024-04-09,2099-12-31
SG_METRO_00,ART00034,2025-09-18,2099-12-31
SG_CBD_27,ART00034,2025-01-31,2099-12-31
SG_REGIONAL_25,ART00034,2024-08-13,2099-12-31
SG_CBD_07,ART00034,2023-04-07,2099-12-31
SG_METRO_16,ART00034,2023-10-31,2099-12-31
SG_METRO_20,ART00034,2024-12-24,2099-12-31
SG_HWY_10,ART00034,2024-08-05,2099-12-31
SG_REGIONAL_13,ART00034,2025-07-22,2099-12-31
SG_METRO_32,ART00034,2023-12-07,2099-12-31
SG_CBD_23,ART00034,2023-11-26,2099-12-31
SG_METRO_24,ART00034,2026-01-01,2099-12-31
SG_CBD_15,ART00034,2024-08-07,2099-12-31
SG_CBD_39,ART00034,2024-01-09,2099-12-31
SG_REGIONAL_09,ART00035,2024-10-11,2099-12-31
SG_HWY_10,ART00035,2024-12-05,2099-12-31
SG_CBD_15,ART00035,2023-10-30,2099-12-31
SG_CBD_07,ART00035,2025-02-02,2099-12-31
SG_HWY_02,ART00035,2025-07-07,2099-12-31
SG_METRO_20,ART00035,2026-01-10,2099-12-31
SG_METRO_08,ART00035,2023-11-29,2099-12-31
SG_METRO_28,ART00035,2025-12-28,2099-12-31
SG_METRO_16,ART00035,2024-09-09,2099-12-31
SG_CBD_11,ART00035,2023-09-06,2099-12-31
SG_REGIONAL_05,ART00035,2023-02-21,2099-12-31
SG_HWY_06,ART00035,2025-04-08,2099-12-31
SG_REGIONAL_17,ART00035,2025-10-19,2099-12-31
SG_HWY_22,ART00035,2023-10-25,2099-12-31
SG_REGIONAL_01,ART00035,2025-07-27,2099-12-31
SG_METRO_20,ART00036,2023-02-16,2099-12-31
SG_REGIONAL_09,ART00036,2023-06-21,2099-12-31
SG_METRO_00,ART00036,2026-01-07,2099-12-31
SG_HWY_34,ART00036,2025-07-01,2099-12-31
SG_METRO_32,ART00036,2023-06-28,2099-12-31
SG_REGIONAL_21,ART00036,2025-11-14,2099-12-31
SG_HWY_18,ART00036,2025-03-18,2099-12-31
SG_HWY_30,ART00036,2024-02-03,2099-12-31
SG_REGIONAL_33,ART00036,2025-10-01,2099-12-31
SG_CBD_35,ART00036,2024-10-12,2099-12-31
SG_METRO_24,ART00036,2025-11-13,2099-12-31
SG_CBD_31,ART00036,2023-04-25,2099-12-31
SG_METRO_36,ART00036,2025-01-09,2099-12-31
SG_METRO_04,ART00036,2025-03-25,2099-12-31
SG_REGIONAL_25,ART00036,2023-10-30,2099-12-31
SG_METRO_28,ART00036,2025-05-25,2099-12-31
SG_CBD_23,ART00036,2025-01-27,2099-12-31
SG_HWY_14,ART00036,2025-03-01,2099-12-31
SG_HWY_10,ART00036,2025-02-02,2099-12-31
SG_CBD_03,ART00036,2023-01-25,2099-12-31
SG_CBD_15,ART00036,2024-08-05,2099-12-31
SG_REGIONAL_01,ART00036,2024-12-07,2099-12-31
SG_HWY_26,ART00036,2024-12-20,2099-12-31
SG_CBD_39,ART00036,2024-09-22,2099-12-31
SG_HWY_38,ART00036,2025-07-01,2099-12-31
SG_REGIONAL_37,ART00036,2026-02-22,2099-12-31
SG_HWY_06,ART00036,2023-06-29,2099-12-31
SG_CBD_19,ART00036,2024-03-17,2099-12-31
SG_METRO_16,ART00036,2025-06-28,2099-12-31
SG_CBD_07,ART00036,2025-05-01,2099-12-31
SG_REGIONAL_05,ART00036,2025-06-25,2099-12-31
SG_REGIONAL_29,ART00036,2024-08-14,2099-12-31
SG_METRO_12,ART00036,2023-12-02,2099-12-31
SG_HWY_22,ART00036,2025-05-18,2099-12-31
SG_REGIONAL_17,ART00036,2025-04-28,2099-12-31
SG_METRO_08,ART00036,2023-10-13,2099-12-31
SG_CBD_27,ART00036,2026-04-17,2099-12-31
SG_CBD_11,ART00036,2023-06-26,2099-12-31
SG_REGIONAL_13,ART00036,2023-10-22,2099-12-31
SG_CBD_19,ART00037,2026-03-09,2099-12-31
SG_HWY_30,ART00037,2023-10-08,2099-12-31
SG_REGIONAL_33,ART00037,2024-02-13,2099-12-31
SG_REGIONAL_21,ART00037,2024-01-16,2099-12-31
SG_METRO_04,ART00037,2025-02-20,2099-12-31
SG_METRO_24,ART00037,2024-08-15,2099-12-31
SG_REGIONAL_05,ART00037,2026-02-08,2099-12-31
SG_METRO_00,ART00037,2025-10-01,2099-12-31
SG_HWY_26,ART00037,2023-03-28,2099-12-31
SG_METRO_20,ART00037,2024-09-10,2099-12-31
SG_REGIONAL_29,ART00037,2026-04-13,2099-12-31
SG_METRO_08,ART00037,2024-09-14,2099-12-31
SG_REGIONAL_13,ART00037,2025-10-08,2099-12-31
SG_REGIONAL_37,ART00037,2026-02-19,2099-12-31
SG_REGIONAL_17,ART00037,2025-08-07,2099-12-31
SG_HWY_14,ART00037,2024-04-04,2099-12-31
SG_METRO_00,ART00038,2024-05-16,2099-12-31
SG_REGIONAL_09,ART00038,2023-02-28,2099-12-31
SG_METRO_16,ART00038,2023-09-02,2099-12-31
SG_CBD_19,ART00038,2024-07-21,2099-12-31
SG_HWY_30,ART00038,2025-10-06,2099-12-31
SG_CBD_07,ART00038,2023-05-17,2099-12-31
SG_HWY_18,ART00038,2025-01-10,2099-12-31
SG_HWY_26,ART00038,2026-04-05,2099-12-31
SG_CBD_11,ART00038,2025-09-11,2099-12-31
SG_CBD_15,ART00038,2026-03-04,2099-12-31
SG_METRO_16,ART00039,2024-08-20,2099-12-31
SG_HWY_30,ART00039,2025-12-20,2099-12-31
SG_CBD_07,ART00039,2023-06-07,2099-12-31
SG_CBD_23,ART00039,2025-11-18,2099-12-31
SG_METRO_32,ART00039,2024-02-01,2099-12-31
SG_REGIONAL_01,ART00039,2024-01-11,2099-12-31
SG_CBD_39,ART00039,2023-07-13,2099-12-31
SG_HWY_10,ART00039,2023-12-09,2099-12-31
SG_CBD_03,ART00039,2026-01-18,2099-12-31
SG_METRO_04,ART00039,2024-10-22,2099-12-31
SG_CBD_35,ART00039,2024-10-09,2099-12-31
SG_HWY_14,ART00039,2024-09-08,2099-12-31
SG_HWY_22,ART00039,2024-07-09,2099-12-31
SG_HWY_38,ART00039,2025-01-12,2099-12-31
SG_CBD_11,ART00039,2023-07-16,2099-12-31
SG_REGIONAL_05,ART00039,2025-12-30,2099-12-31
SG_HWY_34,ART00039,2026-04-02,2099-12-31
SG_METRO_08,ART00039,2024-12-21,2099-12-31
SG_REGIONAL_25,ART00039,2023-10-22,2099-12-31
SG_REGIONAL_13,ART00039,2023-01-27,2099-12-31
SG_REGIONAL_21,ART00039,2023-10-08,2099-12-31
SG_METRO_36,ART00039,2025-11-27,2099-12-31
SG_REGIONAL_09,ART00039,2024-07-30,2099-12-31
SG_CBD_31,ART00040,2025-08-01,2099-12-31
SG_HWY_26,ART00040,2023-06-06,2099-12-31
SG_REGIONAL_21,ART00040,2023-08-27,2099-12-31
SG_HWY_10,ART00040,2023-09-26,2099-12-31
SG_HWY_06,ART00040,2023-02-05,2099-12-31
SG_REGIONAL_13,ART00040,2025-09-09,2099-12-31
SG_REGIONAL_09,ART00040,2024-12-14,2099-12-31
SG_METRO_32,ART00040,2024-09-30,2099-12-31
SG_HWY_14,ART00040,2025-01-12,2099-12-31
SG_HWY_38,ART00040,2023-10-12,2099-12-31
SG_CBD_35,ART00040,2025-06-24,2099-12-31
SG_REGIONAL_25,ART00040,2025-12-07,2099-12-31
SG_REGIONAL_17,ART00040,2024-12-01,2099-12-31
SG_CBD_19,ART00040,2023-12-19,2099-12-31
SG_HWY_22,ART00040,2024-09-15,2099-12-31
SG_METRO_16,ART00040,2023-02-28,2099-12-31
SG_CBD_27,ART00040,2023-08-31,2099-12-31
SG_METRO_28,ART00040,2024-03-31,2099-12-31
SG_CBD_23,ART00040,2023-09-21,2099-12-31
SG_CBD_03,ART00040,2023-10-19,2099-12-31
SG_HWY_34,ART00040,2024-04-09,2099-12-31
SG_METRO_08,ART00041,2025-08-18,2099-12-31
SG_REGIONAL_13,ART00041,2023-09-01,2099-12-31
SG_CBD_39,ART00041,2024-06-02,2099-12-31
SG_REGIONAL_05,ART00041,2023-03-30,2099-12-31
SG_CBD_27,ART00041,2023-05-16,2099-12-31
SG_CBD_07,ART00041,2024-09-09,2099-12-31
SG_METRO_04,ART00041,2023-01-22,2099-12-31
SG_REGIONAL_01,ART00041,2023-07-17,2099-12-31
SG_HWY_30,ART00041,2023-09-11,2099-12-31
SG_METRO_24,ART00041,2024-02-25,2099-12-31
SG_HWY_38,ART00041,2026-04-18,2099-12-31
SG_METRO_32,ART00041,2024-02-14,2099-12-31
SG_HWY_06,ART00041,2024-01-14,2099-12-31
SG_CBD_03,ART00041,2024-12-20,2099-12-31
SG_METRO_28,ART00041,2023-03-01,2099-12-31
SG_REGIONAL_21,ART00041,2023-07-05,2099-12-31
SG_METRO_16,ART00041,2023-10-26,2099-12-31
SG_HWY_18,ART00041,2024-07-22,2099-12-31
SG_REGIONAL_25,ART00041,2026-04-02,2099-12-31
SG_HWY_22,ART00042,2025-01-20,2099-12-31
SG_HWY_10,ART00042,2026-04-22,2099-12-31
SG_METRO_32,ART00042,2024-01-15,2099-12-31
SG_CBD_15,ART00042,2025-06-19,2099-12-31
SG_REGIONAL_37,ART00042,2023-08-08,2099-12-31
SG_METRO_04,ART00042,2024-01-06,2099-12-31
SG_HWY_06,ART00042,2024-12-27,2099-12-31
SG_METRO_00,ART00042,2025-02-16,2099-12-31
SG_REGIONAL_13,ART00042,2025-05-18,2099-12-31
SG_CBD_39,ART00042,2024-03-14,2099-12-31
SG_REGIONAL_33,ART00042,2025-11-19,2099-12-31
SG_REGIONAL_09,ART00042,2024-04-11,2099-12-31
SG_REGIONAL_05,ART00042,2025-04-14,2099-12-31
SG_METRO_24,ART00042,2023-08-20,2099-12-31
